place_id,name,place_kind,subtype,accessibility_rating,condition_rating,lat,lon,source_file
furniture-1361153,Seat - Metal Bench,street_furniture,Seat,,2.82,-37.79302595580319,144.94199863601563,street_furniture_clean.csv
furniture-1119821,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Gardens,street_furniture,Seat,,3.0,-37.82106761890499,144.97201339265288,street_furniture_clean.csv
furniture-1119872,Seat - Metal Seat -,street_furniture,Seat,,3.0,-37.795306119167016,144.91419573438316,street_furniture_clean.csv
furniture-1120090,Seat - Basic Style,street_furniture,Seat,,3.0,-37.82682897079947,144.9733086793874,street_furniture_clean.csv
furniture-1119899,Seat - Metal Seat - Central Park Kensington,street_furniture,Seat,,4.0,-37.79473623836009,144.91924525891432,street_furniture_clean.csv
furniture-1119916,Seat - Metal Seat - Kensington Banks Type - Lascelles Square,street_furniture,Seat,,3.0,-37.79419796892938,144.91712968975511,street_furniture_clean.csv
furniture-1119972,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.777913306360325,144.95407691915574,street_furniture_clean.csv
furniture-1119977,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.78528829631422,144.94264968606032,street_furniture_clean.csv
furniture-1361426,Seat - Metal Bench,street_furniture,Seat,,1.25,-37.79004478474645,144.92402782776875,street_furniture_clean.csv
furniture-1361432,Seat - Metal Bench,street_furniture,Seat,,1.25,-37.789800004112976,144.92477824716033,street_furniture_clean.csv
furniture-1361459,Seat - Flat Bench Seat - Wooden Battens,street_furniture,Seat,,2.86,-37.78827202074089,144.92641302702805,street_furniture_clean.csv
furniture-1120163,Seat - Wooden Slats Set in Bluestone - Alexandra Park,street_furniture,Seat,,3.0,-37.81958370433293,144.9719955040585,street_furniture_clean.csv
furniture-1120201,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,street_furniture,Seat,,4.0,-37.818691547457455,144.97208490317712,street_furniture_clean.csv
furniture-1290867,Seat - Unclassified - Docklands Park,street_furniture,Seat,,3.0,-37.819662780948526,144.94604051632336,street_furniture_clean.csv
furniture-1372719,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.45,-37.815357408778986,144.96379465707915,street_furniture_clean.csv
furniture-1313164,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.44,-37.82094886079387,144.96166040499918,street_furniture_clean.csv
furniture-1378360,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.41,-37.82017287431827,144.95481713478867,street_furniture_clean.csv
furniture-1361316,Seat - Metal Bench,street_furniture,Seat,,2.94,-37.81425131030116,144.93745590260266,street_furniture_clean.csv
furniture-1313528,Seat - Metal Seat,street_furniture,Seat,,3.12,-37.8132367808863,144.95413094560143,street_furniture_clean.csv
furniture-1313572,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.4,-37.81250073703579,144.97305343587038,street_furniture_clean.csv
furniture-1360542,Drinking fountain - unspecified type - Alexandra Park,street_furniture,Drinking Fountain,,4.0,-37.82792492555463,144.98354503295144,street_furniture_clean.csv
furniture-1431558,Barbeque - Urban Design Double Hotplate,street_furniture,Barbeque,,4.0,-37.82778303187395,144.98295298063218,street_furniture_clean.csv
furniture-1431575,Picnic Setting - Unspecified - Alexandra Park,street_furniture,Picnic Setting,,4.0,-37.82454286761266,144.97788418485013,street_furniture_clean.csv
furniture-1314019,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82349224560091,144.94298597599993,street_furniture_clean.csv
furniture-1313899,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.45,-37.81703993322568,144.9643123285001,street_furniture_clean.csv
furniture-1431776,Picnic Setting - Urban Design Style,street_furniture,Picnic Setting,,3.0,-37.84071402004891,144.9839060727661,street_furniture_clean.csv
furniture-1431851,Picnic Setting - Picnic Setting,street_furniture,Picnic Setting,,4.0,-37.82044257651287,144.9447707322103,street_furniture_clean.csv
furniture-1442756,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.0,-37.83404449942317,144.98343192907728,street_furniture_clean.csv
furniture-1442758,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.0,-37.83375554490037,144.98345604593223,street_furniture_clean.csv
furniture-1442760,Seat - Straight Seat - Wooden Battens,street_furniture,Seat,,1.0,-37.83383800458533,144.98326677351128,street_furniture_clean.csv
furniture-1313286,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.3,-37.82176624755556,144.95080602541708,street_furniture_clean.csv
furniture-1313333,Seat - Stainless Steel Seat - Fixed,street_furniture,Seat,,3.3,-37.8215351987812,144.95113812364048,street_furniture_clean.csv
furniture-1313335,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81396431721784,144.94172695456922,street_furniture_clean.csv
furniture-1313346,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82401227026757,144.94355105757913,street_furniture_clean.csv
furniture-1313403,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.36,-37.818805259181154,144.94615096589746,street_furniture_clean.csv
furniture-1313405,Seat - Timber Seat with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.824441249481694,144.94614911255934,street_furniture_clean.csv
furniture-1313426,Seat - Stainless Steel Bench - Docklands,street_furniture,Seat,,3.44,-37.81357826774622,144.94353801749926,street_furniture_clean.csv
furniture-1313450,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82419624958551,144.94394608347895,street_furniture_clean.csv
furniture-1313730,Seat - Stainless Steel Seat - 3m & LED lights,street_furniture,Seat,,3.09,-37.82365948037211,144.96929920833577,street_furniture_clean.csv
furniture-1119270,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.78185238546693,144.9406183890735,street_furniture_clean.csv
furniture-1119187,Seat - Straight Seat - Wooden Battens - Type 2 - Argyle Square,street_furniture,Seat,,3.0,-37.80315315007299,144.96599609831344,street_furniture_clean.csv
furniture-1120280,Seat - Metal Seat - Weedon Reserve,street_furniture,Seat,,3.0,-37.81688973475608,144.98916760251882,street_furniture_clean.csv
furniture-1119247,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79278560264363,144.94708400186616,street_furniture_clean.csv
furniture-1313997,Seat - Stainless Steel Straight Seat,street_furniture,Seat,,3.41,-37.81589018088902,144.95816899716365,street_furniture_clean.csv
furniture-1119688,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,street_furniture,Seat,,3.0,-37.80965683035373,144.97406058710305,street_furniture_clean.csv
furniture-1568591,Seat - Straight Seat - Wooden Battens - Type 2 - Howard and William Street Reserve,street_furniture,Seat,,4.0,-37.80678630935128,144.95362556101887,street_furniture_clean.csv
furniture-1569666,Picnic Setting - Urban Design Style - Royal Park,street_furniture,Picnic Setting,,3.0,-37.78227106811492,144.94888115848102,street_furniture_clean.csv
furniture-1569679,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.7794717968755,144.95634485235516,street_furniture_clean.csv
furniture-1569765,Seat - Straight Seat - Wooden Battens - Type 2 - North Melbourne Recreation Reserve,street_furniture,Seat,,3.0,-37.79926400132194,144.9424329976194,street_furniture_clean.csv
furniture-1571042,Seat - Metal Seat,street_furniture,Seat,,3.05,-37.79571187913114,144.93325402708817,street_furniture_clean.csv
furniture-1573397,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,3.44,-37.81437201868546,144.96613327636365,street_furniture_clean.csv
furniture-1575338,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,street_furniture,Drinking Fountain,,3.42,-37.811050947085775,144.96714245008525,street_furniture_clean.csv
furniture-1576867,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79866176772462,144.922824994307,street_furniture_clean.csv
furniture-1576868,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,street_furniture,Seat,,4.0,-37.79865762454548,144.92285577429843,street_furniture_clean.csv
furniture-1120218,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Park,street_furniture,Seat,,3.0,-37.81986998884421,144.9731928877353,street_furniture_clean.csv
furniture-1120278,Seat - Metal Seat - Weedon Reserve,street_furniture,Seat,,4.0,-37.817078921161375,144.9880139775306,street_furniture_clean.csv
furniture-1361995,Seat - Metal Bench,street_furniture,Seat,,3.1,-37.8125480877105,144.96862635963925,street_furniture_clean.csv
furniture-1313064,Seat - Timber Bench with Aluminium Legs - Docklands,street_furniture,Seat,,3.16,-37.82430629556113,144.9449430228916,street_furniture_clean.csv
furniture-1119451,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.84388743084212,144.98242880299802,street_furniture_clean.csv
furniture-1119475,Seat - Straight Seat - Wooden Battens - Type 2 - Shrine of Remembrance Reserve,street_furniture,Seat,,4.0,-37.83119158887016,144.97328940211165,street_furniture_clean.csv
furniture-1119506,Seat - Straight Seat - Wooden Battens - Type 2 - Stapley Parade Reserve,street_furniture,Seat,,4.0,-37.82246143905628,144.97709837049263,street_furniture_clean.csv
furniture-1119509,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,4.0,-37.806415711911,144.97136298348482,street_furniture_clean.csv
furniture-1119531,Seat - Straight Seat - Wooden Battens - Type 2 - Treasury Gardens,street_furniture,Seat,,3.0,-37.81492151710959,144.9752450566259,street_furniture_clean.csv
furniture-1119536,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81572145132945,144.98058998787707,street_furniture_clean.csv
furniture-1119537,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81394767371469,144.98068523821996,street_furniture_clean.csv
furniture-1119573,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.833960846427246,144.9827940418734,street_furniture_clean.csv
furniture-1119586,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.812770587435736,144.98864836252272,street_furniture_clean.csv
furniture-1119593,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,3.0,-37.80139425211608,144.972037711737,street_furniture_clean.csv
furniture-1119595,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens South,street_furniture,Seat,,3.0,-37.80682896314928,144.9712880672513,street_furniture_clean.csv
furniture-1119621,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,street_furniture,Seat,,4.0,-37.80998053677724,144.97348993094295,street_furniture_clean.csv
furniture-1119623,Seat - Straight Seat - Wooden Battens - Type 2 - Enterprize Park,street_furniture,Seat,,4.0,-37.82031150801805,144.95960284935998,street_furniture_clean.csv
furniture-1119680,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81437643153113,144.97904505418128,street_furniture_clean.csv
furniture-1119681,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,3.0,-37.81432387496018,144.97976872524424,street_furniture_clean.csv
furniture-1119700,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.812279081780055,144.98060291172365,street_furniture_clean.csv
furniture-1119759,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.81302012884965,144.9892554481491,street_furniture_clean.csv
furniture-1119761,Seat - Straight Seat - Wooden Battens - Type 2 - Flagstaff Gardens,street_furniture,Seat,,4.0,-37.81128692852636,144.9542565600534,street_furniture_clean.csv
furniture-1119765,Seat - Straight Seat - Wooden Battens - Type 2 - Parliament Reserve,street_furniture,Seat,,4.0,-37.80992312883599,144.97355783611508,street_furniture_clean.csv
furniture-1119780,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.84311469849498,144.9823040635283,street_furniture_clean.csv
furniture-1119786,Seat - Straight Seat - Wooden Battens - Type 2 - Fitzroy Gardens,street_furniture,Seat,,4.0,-37.81370190829518,144.98264018916228,street_furniture_clean.csv
furniture-1119790,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,3.0,-37.842058874373535,144.98364478763853,street_furniture_clean.csv
furniture-1119800,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,4.0,-37.8024655037337,144.971709248011,street_furniture_clean.csv
furniture-1119820,Seat - Straight Seat - Wooden Battens - Type 2 - Alexandra Gardens,street_furniture,Seat,,4.0,-37.81996497799208,144.96920791372537,street_furniture_clean.csv
furniture-1119832,Seat - Straight Seat - Wooden Battens - Type 2 - Carlton Gardens North,street_furniture,Seat,,4.0,-37.80123399804347,144.97117301992958,street_furniture_clean.csv
furniture-1119843,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,street_furniture,Seat,,4.0,-37.79296199698261,144.91907109669145,street_furniture_clean.csv
furniture-1119851,Seat - Metal Seat - Royal Park,street_furniture,Seat,,3.0,-37.78569432451566,144.95310007498057,street_furniture_clean.csv
furniture-1119865,Seat - Metal Seat - Central Park Kensington,street_furniture,Seat,,4.0,-37.79413823811945,144.91936867349116,street_furniture_clean.csv
furniture-1119533,Seat - Urban Design Park Style - Green Powder Coat,street_furniture,Seat,,3.0,-37.827993037445886,144.98403343254088,street_furniture_clean.csv
furniture-1119760,Seat - Straight Seat - Wooden Battens - Type 2 - Darling Square,street_furniture,Seat,,4.0,-37.8128117512674,144.98900597194196,street_furniture_clean.csv
furniture-1119871,Seat - Metal Seat - Kensington Banks Type - Cakebread Mews Park West,street_furniture,Seat,,4.0,-37.7930000600705,144.91913930108984,street_furniture_clean.csv
furniture-1119889,Seat - Metal Seat - Mercantile Park West,street_furniture,Seat,,4.0,-37.79651402344896,144.9205844093166,street_furniture_clean.csv
furniture-1119905,Seat - Metal Seat - Kensington Banks Type - Watkins Way (KENSINGTON),street_furniture,Seat,,3.0,-37.79141479163511,144.92102127637776,street_furniture_clean.csv
furniture-1119910,Seat - Metal Seat - Mercantile Park West,street_furniture,Seat,,4.0,-37.79670084419635,144.92058484874556,street_furniture_clean.csv
furniture-1119911,Seat - Metal Seat - Royal Park,street_furniture,Seat,,3.0,-37.78558907594103,144.95317837666093,street_furniture_clean.csv
furniture-1120014,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,4.0,-37.79162837921633,144.95734981917718,street_furniture_clean.csv
furniture-1120024,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,street_furniture,Seat,,3.0,-37.79183264578256,144.95751953039584,street_furniture_clean.csv
furniture-1120035,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,street_furniture,Seat,,4.0,-37.840530532794304,144.983768797744,street_furniture_clean.csv
furniture-1120036,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.83382922912671,144.98327530712905,street_furniture_clean.csv
furniture-1120066,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.83392404948938,144.98321841199936,street_furniture_clean.csv
furniture-1120074,Seat - Straight Seat - Wooden Battens - Type 2 - Kings Domain South,street_furniture,Seat,,4.0,-37.83391451366575,144.98298267201628,street_furniture_clean.csv
