GIS_ID,DESCRIPTION,ASSET_CLASS,ASSET_TYPE,MODEL_NO,MODEL_DESCR,DIVISION,COMPANY,LOCATION_DESC,CONDITION_RATING,EVALUATION_DATE,EASTING,NORTHING,UploadDate,CoordinateLocation,lat,lon,CONDITION_CATEGORY
1743806,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Collins Landing approximately 56m South of Chia Chia, 2-4 Import Lane, Docklands, 3008",3.36,2021-04-30,319106.6,5811966.93,2021-08-14,"-37.821794659424256, 144.94472220450712",-37.821794659424256,144.94472220450712,Average
1119538,Seat - Straight Seat - Wooden Battens - Type 2 - Birrarung Marr,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Birrarung Marr,4.0,2019-08-22,321826.64,5812144.67,2021-08-14,"-37.82072877194871, 144.97565268366614",-37.82072877194871,144.97565268366614,Good
1075230,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Infrastructure and Assets,City of Melbourne,"Bourke Street between Swanston Street and Elizabeth Street approximately 11m North of Sportsgirl, Shop 23, 283 Bourke Street, Melbourne, 3000",3.45,2021-04-30,320891.27,5812903.67,2021-08-14,"-37.81370900165242, 144.96521920731234",-37.81370900165242,144.96521920731234,Average
1075271,Drinking Fountain - Drinking Fountain - Type 1,Outdoor Furniture,Drinking Fountain,200501-008,Drinking Fountain - Drinking Fountain - Type 1,Infrastructure and Assets,City of Melbourne,"Park Drive between Flemington Road and Story Street approximately 4m East of 5 Park Drive, Parkville, 3052",3.15,2021-04-30,319762.05,5814694.74,2021-08-14,"-37.79735380762625, 144.95284368062156",-37.79735380762625,144.95284368062156,Average
1075281,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Infrastructure and Assets,City of Melbourne,"Elizabeth Street between Queensberry Street and Pelham Street approximately 6m West of 708 Elizabeth Street, Melbourne, 3000",3.45,2021-04-30,320212.61,5814187.26,2021-08-14,"-37.802013714097406, 144.95783228776227",-37.802013714097406,144.95783228776227,Average
1075307,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Bottle Refill Tap,Outdoor Furniture,Drinking Fountain,200501-021,Drinking Fountain - Leaf Type - With Bottle Refill Tap,Infrastructure and Assets,City of Melbourne,Olympic Boulevard between Punt Road and Batman Avenue,3.35,2021-04-30,322202.61,5811858.91,2021-08-14,"-37.82337609495653, 144.9798517032086",-37.82337609495653,144.9798517032086,Average
1115218,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type - Powlett Reserve,Outdoor Furniture,Drinking Fountain,200501-014,Drinking Fountain - Stainless Steel Drinking Fountain - Leaf Type,Parks and City Greening,City of Melbourne,"Powlett Reserve approximately 49m South of 128 Albert Street, East Melbourne, 3002",4.0,2019-08-30,322786.9,5813236.0,2021-08-14,"-37.81108547106561, 144.986823716213",-37.81108547106561,144.986823716213,Good
1313266,Seat - Timber Seat with Aluminium Legs - Docklands,Outdoor Furniture,Seat,201101-046,Seat - Timber Seat with Aluminium Legs - Docklands,Infrastructure and Assets,City of Melbourne,"River Esplanade approximately 36m NW of Sassone By The Riverside, 66A River Esplanade, Docklands, 3008",3.16,2021-04-30,319268.13,5811673.33,2021-08-14,"-37.82447122649188, 144.9464830904517",-37.82447122649188,144.9464830904517,Average
1313300,Seat - Stainless Steel Bench - Docklands,Outdoor Furniture,Seat,201101-025,Seat - Stainless Steel Bench - Docklands,Infrastructure and Assets,City of Melbourne,"Caravel Lane between Rakaia Way and Dopel Way approximately 10m West of Bluepine Hospitality Services, 37 Caravel Lane, Docklands, 3008",3.44,2021-04-30,318714.5,5812761.9,2021-08-14,"-37.814556288413435, 144.94046892140386",-37.81455628841344,144.94046892140386,Average
1313494,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Bourke Street between Russell Street and Swanston Street approximately 13m SE of Gloria Jean's Coffees, Shop 7-8, 236 Bourke Street, Melbourne, 3000",3.45,2021-04-30,321000.25,5812962.25,2021-08-14,"-37.813202718561534, 144.96647104646703",-37.813202718561534,144.96647104646703,Average
1313898,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Elizabeth Street between Flinders Lane and Collins Street approximately 26m North of Shop, Ground, 61 Elizabeth Street, Melbourne, 3000",3.45,2021-04-30,320800.66,5812579.86,2021-08-14,"-37.816607931027555, 144.96411029085945",-37.81660793102756,144.96411029085945,Average
1119373,Seat - Straight Seat - Wooden Battens - Type 2 - Fawkner Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 52m NE of City of Melbourne, Southern Pavilion, Fawkner Park, Commercial Road, South Yarra, 3141",4.0,2019-08-28,322441.58,5809709.6,2021-08-14,"-37.84278264897227, 144.98203788017653",-37.84278264897227,144.9820378801765,Good
1120167,Seat - Wooden Slats Set in Bluestone - Alexandra Park,Outdoor Furniture,Seat,201101-055,Seat - Wooden Slats Set in Bluestone,Parks and City Greening,City of Melbourne,"Alexandra Park approximately 44m NE of CitiPower Pty Ltd, Substation Alexandra Gardens, Alexandra Avenue, Melbourne, 3004",3.0,2019-08-21,321613.54,5812223.84,2021-08-14,"-37.81997401791725, 144.9732524103953",-37.81997401791725,144.9732524103953,Average
1120192,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 71m SE of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",3.0,2019-08-22,321517.19,5812362.53,2021-08-14,"-37.818705927688335, 144.97219254483917",-37.818705927688335,144.97219254483915,Average
1120204,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 39m South of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",3.0,2019-08-22,321458.16,5812369.02,2021-08-14,"-37.818635923380185, 144.97152387039523",-37.818635923380185,144.97152387039523,Average
1120213,Seat - Alloy Frame and Narrow Wooden Slats - Birrarung Marr,Outdoor Furniture,Seat,201101-061,Seat - Alloy Frame and Narrow Wooden Slats,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 45m SE of Artplay, Artplay, Birrarung Marr, Batman Avenue, Melbourne, 3000",4.0,2019-08-22,321482.98,5812367.51,2021-08-14,"-37.81865437966771, 144.97180532437932",-37.81865437966771,144.97180532437932,Good
1120232,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Outdoor Furniture,Seat,201101-065,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back),Parks and City Greening,City of Melbourne,"Argyle Square approximately 43m South of 24 Argyle Place North, Carlton, 3053",4.0,2019-09-25,320911.58,5814176.4,2021-08-14,"-37.80224887216795, 144.9657644521322",-37.80224887216795,144.9657644521322,Good
1120234,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back) - Argyle Square,Outdoor Furniture,Seat,201101-065,Seat - Stainless Frame with Narrow Wooden Slats (Back to Back),Parks and City Greening,City of Melbourne,Argyle Square,4.0,2019-09-25,320907.1,5814137.58,2021-08-14,"-37.802597665079894, 144.96570399932898",-37.80259766507989,144.96570399932898,Good
1120240,Seat - Metal Seat - Park Type - Birrarung Marr,Outdoor Furniture,Seat,201101-019,Seat - Metal Seat - Park Type,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 13m NE of Yarra River Cruises, Berth 2, Princes Walk, Melbourne, 3000",3.0,2019-08-22,321221.63,5812346.56,2021-08-14,"-37.81879193139552, 144.96883257555115",-37.81879193139552,144.96883257555115,Average
1120241,Seat - Metal Seat - Park Type - Birrarung Marr,Outdoor Furniture,Seat,201101-019,Seat - Metal Seat - Park Type,Parks and City Greening,City of Melbourne,"Birrarung Marr approximately 16m East of Yarra River Cruises, Berth 2, Princes Walk, Melbourne, 3000",3.0,2019-08-22,321224.79,5812346.74,2021-08-14,"-37.818790929019166, 144.96886850119665",-37.818790929019166,144.96886850119665,Average
1120254,Seat - Straight Seat - Wooden Battens - Type 2 - MacArthur Square,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Macarthur Square,3.0,2019-09-25,321415.13,5814623.48,2021-08-14,"-37.798320388461896, 144.97159106921762",-37.798320388461896,144.97159106921762,Average
1283672,Seat - Concrete Bench Seat,Outdoor Furniture,Seat,201101-000,Seat - Unclassified,Parks and City Greening,City of Melbourne,"University Square approximately 52m East of The University of Melbourne, 155 Barry Street, Carlton, 3053",3.0,2019-09-25,320420.73,5814366.39,2021-08-14,"-37.80044115247918, 144.96023929347376",-37.80044115247918,144.96023929347376,Average
1313166,Seat - Stainless Steel Straight Seat,Outdoor Furniture,Seat,201101-027,Seat - Stainless Steel Straight Seat,Infrastructure and Assets,City of Melbourne,"Queensbridge Square approximately 16m East of Queensbridge Square, 1A Queens Bridge Street, Southbank, 3006",3.44,2021-04-30,320605.41,5812060.47,2021-08-14,"-37.82124796290461, 144.96176464534963",-37.82124796290461,144.96176464534963,Average
1118723,Picnic Setting - Urban Design Style,Outdoor Furniture,Picnic Setting,201401-000,Picnic Setting - unspecified,Parks and City Greening,City of Melbourne,"Fawkner Park approximately 13m NE of CitiPower Pty Ltd, Substation 28, 30 Commercial Road, South Yarra, 3141",3.0,2019-08-28,322332.61,5809475.63,2021-08-14,"-37.844868916328586, 144.98074265111768",-37.844868916328586,144.98074265111768,Average
1119083,Seat - Straight Seat - Wooden Battens - Type 2 - Princes Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Princes Park,4.0,2019-10-09,320504.49,5816596.94,2021-08-14,"-37.780365932996375, 144.9617423427296",-37.780365932996375,144.9617423427296,Good
1119107,Seat - Straight Seat - Wooden Battens - Type 2 - Canning Street Reserve,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,Canning & Neill Street Reserve,3.0,2019-09-25,321618.5,5815190.55,2021-08-14,"-37.793252210093094, 144.97403921986347",-37.79325221009309,144.97403921986347,Average
1119116,Seat - Straight Seat - Wooden Battens - Type 2 - JJ Holland Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"J J Holland Park approximately 40m NW of Parkview, 123 Ormond Street, Kensington, 3031",4.0,2019-09-13,317451.71,5814500.58,2021-08-14,"-37.79864385643505, 144.92656944793197",-37.79864385643505,144.92656944793197,Good
1119141,Seat - Straight Seat - Wooden Battens - Type 2 - Royal Park,Outdoor Furniture,Seat,201101-038,Seat - Straight Seat - Wooden Battens - Type 2,Parks and City Greening,City of Melbourne,"Royal Park approximately 27m NW of City of Melbourne, Flemington Oval Pavilion, Royal Park, 54 Flemington Road, Parkville, 3052",4.0,2019-11-09,319237.07,5815180.8,2021-08-14,"-37.792871921101764, 144.94700563973916",-37.79287192110176,144.94700563973916,Good
